time_window,service_key,analysis_group,log_count,info_count,warn_count,error_count,unique_template_count,unique_reporter_count,error_ratio,warn_ratio
2022-07-12 13:11:00+00:00,train-ticket/ts-auth-service,semantic_cluster_6,16,16,0,0,6,16,0.0,0.0
2022-07-12 13:11:00+00:00,train-ticket/ts-auth-service,semantic_cluster_7,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:11:00+00:00,train-ticket/ts-auth-service,semantic_cluster_9,39,39,0,0,7,18,0.0,0.0
2022-07-12 13:11:30+00:00,train-ticket/ts-auth-service,event_dede275d,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:11:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,15,15,0,0,1,9,0.0,0.0
2022-07-12 13:11:30+00:00,train-ticket/ts-auth-service,semantic_cluster_10,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:11:30+00:00,train-ticket/ts-auth-service,semantic_cluster_18,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:11:30+00:00,train-ticket/ts-auth-service,semantic_cluster_25,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:11:30+00:00,train-ticket/ts-auth-service,semantic_cluster_5,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:11:30+00:00,train-ticket/ts-auth-service,semantic_cluster_6,4,4,0,0,4,4,0.0,0.0
2022-07-12 13:11:30+00:00,train-ticket/ts-auth-service,semantic_cluster_7,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:11:30+00:00,train-ticket/ts-auth-service,semantic_cluster_9,3,3,0,0,3,2,0.0,0.0
2022-07-12 13:12:30+00:00,train-ticket/ts-auth-service,event_dede275d,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:12:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,19,19,0,0,2,13,0.0,0.0
2022-07-12 13:12:30+00:00,train-ticket/ts-auth-service,semantic_cluster_10,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:12:30+00:00,train-ticket/ts-auth-service,semantic_cluster_11,2,2,0,0,1,2,0.0,0.0
2022-07-12 13:12:30+00:00,train-ticket/ts-auth-service,semantic_cluster_18,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:12:30+00:00,train-ticket/ts-auth-service,semantic_cluster_25,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:12:30+00:00,train-ticket/ts-auth-service,semantic_cluster_28,4,4,0,0,2,2,0.0,0.0
2022-07-12 13:12:30+00:00,train-ticket/ts-auth-service,semantic_cluster_5,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:12:30+00:00,train-ticket/ts-auth-service,semantic_cluster_6,4,4,0,0,4,4,0.0,0.0
2022-07-12 13:12:30+00:00,train-ticket/ts-auth-service,semantic_cluster_7,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:12:30+00:00,train-ticket/ts-auth-service,semantic_cluster_9,3,3,0,0,3,2,0.0,0.0
2022-07-12 13:13:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,10,10,0,0,1,6,0.0,0.0
2022-07-12 13:13:00+00:00,train-ticket/ts-auth-service,semantic_cluster_24,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:13:00+00:00,train-ticket/ts-auth-service,semantic_cluster_31,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:13:00+00:00,train-ticket/ts-auth-service,semantic_cluster_33,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:13:00+00:00,train-ticket/ts-auth-service,semantic_cluster_34,4,4,0,0,1,4,0.0,0.0
2022-07-12 13:13:00+00:00,train-ticket/ts-auth-service,semantic_cluster_6,6,6,0,0,2,2,0.0,0.0
2022-07-12 13:13:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,8,8,0,0,1,5,0.0,0.0
2022-07-12 13:13:30+00:00,train-ticket/ts-auth-service,semantic_cluster_13,3,3,0,0,3,1,0.0,0.0
2022-07-12 13:13:30+00:00,train-ticket/ts-auth-service,semantic_cluster_22,3,3,0,0,2,3,0.0,0.0
2022-07-12 13:13:30+00:00,train-ticket/ts-auth-service,semantic_cluster_3,3,3,0,0,3,2,0.0,0.0
2022-07-12 13:14:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,2,2,0,0,1,1,0.0,0.0
2022-07-12 13:16:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,9,9,0,0,3,7,0.0,0.0
2022-07-12 13:16:00+00:00,train-ticket/ts-auth-service,semantic_cluster_11,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:16:00+00:00,train-ticket/ts-auth-service,semantic_cluster_28,2,2,0,0,2,1,0.0,0.0
2022-07-12 13:16:00+00:00,train-ticket/ts-auth-service,semantic_cluster_34,2,2,0,0,1,2,0.0,0.0
2022-07-12 13:16:00+00:00,train-ticket/ts-auth-service,semantic_cluster_6,3,3,0,0,2,1,0.0,0.0
2022-07-12 13:17:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,2,2,0,0,1,1,0.0,0.0
2022-07-12 13:19:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,3,3,0,0,1,2,0.0,0.0
2022-07-12 13:19:00+00:00,train-ticket/ts-auth-service,semantic_cluster_22,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:19:00+00:00,train-ticket/ts-auth-service,semantic_cluster_8,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:20:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,7,7,0,0,2,5,0.0,0.0
2022-07-12 13:20:30+00:00,train-ticket/ts-auth-service,semantic_cluster_22,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:20:30+00:00,train-ticket/ts-auth-service,semantic_cluster_9,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:22:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,5,5,0,0,1,3,0.0,0.0
2022-07-12 13:22:00+00:00,train-ticket/ts-auth-service,semantic_cluster_24,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:22:00+00:00,train-ticket/ts-auth-service,semantic_cluster_31,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:22:00+00:00,train-ticket/ts-auth-service,semantic_cluster_33,2,1,0,1,2,2,0.5,0.0
2022-07-12 13:22:00+00:00,train-ticket/ts-auth-service,semantic_cluster_9,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:29:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,2,2,0,0,1,1,0.0,0.0
2022-07-12 13:29:00+00:00,train-ticket/ts-auth-service,semantic_cluster_33,1,0,0,1,1,1,1.0,0.0
2022-07-12 13:32:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,45,45,0,0,1,21,0.0,0.0
2022-07-12 13:32:00+00:00,train-ticket/ts-auth-service,semantic_cluster_36,3,3,0,0,1,1,0.0,0.0
2022-07-12 13:32:00+00:00,train-ticket/ts-auth-service,semantic_cluster_5,15,15,0,0,2,2,0.0,0.0
2022-07-12 13:32:00+00:00,train-ticket/ts-auth-service,semantic_cluster_6,3,3,0,0,2,1,0.0,0.0
2022-07-12 13:32:00+00:00,train-ticket/ts-auth-service,semantic_cluster_9,17,17,0,0,7,10,0.0,0.0
2022-07-12 13:32:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,3,3,0,0,1,2,0.0,0.0
2022-07-12 13:32:30+00:00,train-ticket/ts-auth-service,semantic_cluster_13,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:33:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,2,2,0,0,1,1,0.0,0.0
2022-07-12 13:33:00+00:00,train-ticket/ts-auth-service,semantic_cluster_33,1,0,0,1,1,1,1.0,0.0
2022-07-12 13:33:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,2,2,0,0,1,1,0.0,0.0
2022-07-12 13:33:30+00:00,train-ticket/ts-auth-service,semantic_cluster_33,1,0,0,1,1,1,1.0,0.0
2022-07-12 13:34:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,4,4,0,0,1,2,0.0,0.0
2022-07-12 13:34:00+00:00,train-ticket/ts-auth-service,semantic_cluster_33,2,0,0,2,1,2,1.0,0.0
2022-07-12 13:34:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,3,3,0,0,1,2,0.0,0.0
2022-07-12 13:34:30+00:00,train-ticket/ts-auth-service,semantic_cluster_13,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:36:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,23,23,0,0,1,13,0.0,0.0
2022-07-12 13:36:00+00:00,train-ticket/ts-auth-service,semantic_cluster_13,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:36:00+00:00,train-ticket/ts-auth-service,semantic_cluster_24,1,0,1,0,1,1,0.0,1.0
2022-07-12 13:36:00+00:00,train-ticket/ts-auth-service,semantic_cluster_36,2,2,0,0,1,1,0.0,0.0
2022-07-12 13:36:00+00:00,train-ticket/ts-auth-service,semantic_cluster_5,5,5,0,0,1,1,0.0,0.0
2022-07-12 13:36:00+00:00,train-ticket/ts-auth-service,semantic_cluster_6,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:36:00+00:00,train-ticket/ts-auth-service,semantic_cluster_9,11,11,0,0,6,6,0.0,0.0
2022-07-12 13:36:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,27,27,0,0,1,14,0.0,0.0
2022-07-12 13:36:30+00:00,train-ticket/ts-auth-service,semantic_cluster_36,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:36:30+00:00,train-ticket/ts-auth-service,semantic_cluster_5,10,10,0,0,2,1,0.0,0.0
2022-07-12 13:36:30+00:00,train-ticket/ts-auth-service,semantic_cluster_6,2,2,0,0,1,1,0.0,0.0
2022-07-12 13:36:30+00:00,train-ticket/ts-auth-service,semantic_cluster_9,6,6,0,0,2,6,0.0,0.0
2022-07-12 13:39:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,6,6,0,0,1,4,0.0,0.0
2022-07-12 13:39:30+00:00,train-ticket/ts-auth-service,semantic_cluster_24,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:39:30+00:00,train-ticket/ts-auth-service,semantic_cluster_31,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:39:30+00:00,train-ticket/ts-auth-service,semantic_cluster_33,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:39:30+00:00,train-ticket/ts-auth-service,semantic_cluster_6,2,2,0,0,1,2,0.0,0.0
2022-07-12 13:40:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,9,9,0,0,3,6,0.0,0.0
2022-07-12 13:40:00+00:00,train-ticket/ts-auth-service,semantic_cluster_11,4,4,0,0,4,4,0.0,0.0
2022-07-12 13:40:00+00:00,train-ticket/ts-auth-service,semantic_cluster_21,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:40:00+00:00,train-ticket/ts-auth-service,semantic_cluster_28,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:40:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,3,3,0,0,1,2,0.0,0.0
2022-07-12 13:40:30+00:00,train-ticket/ts-auth-service,semantic_cluster_11,2,2,0,0,2,2,0.0,0.0
2022-07-12 13:41:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,6,6,0,0,1,4,0.0,0.0
2022-07-12 13:41:00+00:00,train-ticket/ts-auth-service,semantic_cluster_11,2,2,0,0,2,2,0.0,0.0
2022-07-12 13:41:00+00:00,train-ticket/ts-auth-service,semantic_cluster_6,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:41:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,9,9,0,0,1,6,0.0,0.0
2022-07-12 13:41:30+00:00,train-ticket/ts-auth-service,semantic_cluster_12,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:41:30+00:00,train-ticket/ts-auth-service,semantic_cluster_18,3,3,0,0,3,3,0.0,0.0
2022-07-12 13:41:30+00:00,train-ticket/ts-auth-service,semantic_cluster_22,2,2,0,0,1,2,0.0,0.0
2022-07-12 13:41:30+00:00,train-ticket/ts-auth-service,semantic_cluster_36,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:41:30+00:00,train-ticket/ts-auth-service,semantic_cluster_5,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:41:30+00:00,train-ticket/ts-auth-service,semantic_cluster_6,2,2,0,0,2,2,0.0,0.0
2022-07-12 13:42:00+00:00,train-ticket/ts-auth-service,event_dede275d,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:42:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,15,15,0,0,1,9,0.0,0.0
2022-07-12 13:42:00+00:00,train-ticket/ts-auth-service,semantic_cluster_10,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:42:00+00:00,train-ticket/ts-auth-service,semantic_cluster_18,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:42:00+00:00,train-ticket/ts-auth-service,semantic_cluster_25,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:42:00+00:00,train-ticket/ts-auth-service,semantic_cluster_5,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:42:00+00:00,train-ticket/ts-auth-service,semantic_cluster_6,4,4,0,0,4,4,0.0,0.0
2022-07-12 13:42:00+00:00,train-ticket/ts-auth-service,semantic_cluster_7,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:42:00+00:00,train-ticket/ts-auth-service,semantic_cluster_9,3,3,0,0,3,2,0.0,0.0
2022-07-12 13:42:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,12,12,0,0,1,8,0.0,0.0
2022-07-12 13:42:30+00:00,train-ticket/ts-auth-service,semantic_cluster_12,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:42:30+00:00,train-ticket/ts-auth-service,semantic_cluster_18,2,2,0,0,2,2,0.0,0.0
2022-07-12 13:42:30+00:00,train-ticket/ts-auth-service,semantic_cluster_22,3,3,0,0,1,3,0.0,0.0
2022-07-12 13:42:30+00:00,train-ticket/ts-auth-service,semantic_cluster_36,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:42:30+00:00,train-ticket/ts-auth-service,semantic_cluster_5,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:42:30+00:00,train-ticket/ts-auth-service,semantic_cluster_6,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:43:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,15,15,0,0,1,10,0.0,0.0
2022-07-12 13:43:00+00:00,train-ticket/ts-auth-service,semantic_cluster_22,3,3,0,0,1,3,0.0,0.0
2022-07-12 13:43:00+00:00,train-ticket/ts-auth-service,semantic_cluster_6,2,2,0,0,1,2,0.0,0.0
2022-07-12 13:43:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,6,6,0,0,1,4,0.0,0.0
2022-07-12 13:43:30+00:00,train-ticket/ts-auth-service,semantic_cluster_22,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:43:30+00:00,train-ticket/ts-auth-service,semantic_cluster_6,2,2,0,0,2,2,0.0,0.0
2022-07-12 13:44:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,15,15,0,0,1,10,0.0,0.0
2022-07-12 13:44:30+00:00,train-ticket/ts-auth-service,semantic_cluster_19,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:44:30+00:00,train-ticket/ts-auth-service,semantic_cluster_22,4,4,0,0,1,4,0.0,0.0
2022-07-12 13:44:30+00:00,train-ticket/ts-auth-service,semantic_cluster_6,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:45:00+00:00,train-ticket/ts-auth-service,event_dede275d,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:45:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,110,110,0,0,4,58,0.0,0.0
2022-07-12 13:45:00+00:00,train-ticket/ts-auth-service,semantic_cluster_10,7,7,0,0,5,4,0.0,0.0
2022-07-12 13:45:00+00:00,train-ticket/ts-auth-service,semantic_cluster_11,2,2,0,0,1,2,0.0,0.0
2022-07-12 13:45:00+00:00,train-ticket/ts-auth-service,semantic_cluster_15,4,4,0,0,3,3,0.0,0.0
2022-07-12 13:45:00+00:00,train-ticket/ts-auth-service,semantic_cluster_17,16,16,0,0,3,8,0.0,0.0
2022-07-12 13:45:00+00:00,train-ticket/ts-auth-service,semantic_cluster_18,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:45:00+00:00,train-ticket/ts-auth-service,semantic_cluster_22,2,2,0,0,1,2,0.0,0.0
2022-07-12 13:45:00+00:00,train-ticket/ts-auth-service,semantic_cluster_25,2,2,0,0,1,2,0.0,0.0
2022-07-12 13:45:00+00:00,train-ticket/ts-auth-service,semantic_cluster_27,2,2,0,0,1,2,0.0,0.0
2022-07-12 13:45:00+00:00,train-ticket/ts-auth-service,semantic_cluster_28,4,4,0,0,2,2,0.0,0.0
2022-07-12 13:45:00+00:00,train-ticket/ts-auth-service,semantic_cluster_3,4,4,0,0,1,3,0.0,0.0
2022-07-12 13:45:00+00:00,train-ticket/ts-auth-service,semantic_cluster_32,2,2,0,0,1,2,0.0,0.0
2022-07-12 13:45:00+00:00,train-ticket/ts-auth-service,semantic_cluster_34,3,3,0,0,2,3,0.0,0.0
2022-07-12 13:45:00+00:00,train-ticket/ts-auth-service,semantic_cluster_36,6,6,0,0,2,4,0.0,0.0
2022-07-12 13:45:00+00:00,train-ticket/ts-auth-service,semantic_cluster_37,4,4,0,0,4,2,0.0,0.0
2022-07-12 13:45:00+00:00,train-ticket/ts-auth-service,semantic_cluster_4,4,4,0,0,2,4,0.0,0.0
2022-07-12 13:45:00+00:00,train-ticket/ts-auth-service,semantic_cluster_5,12,12,0,0,5,6,0.0,0.0
2022-07-12 13:45:00+00:00,train-ticket/ts-auth-service,semantic_cluster_6,2,2,0,0,1,2,0.0,0.0
2022-07-12 13:45:00+00:00,train-ticket/ts-auth-service,semantic_cluster_9,17,17,0,0,7,11,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,event_dede275d,2,2,0,0,1,2,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,159,159,0,0,4,73,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_10,7,7,0,0,5,4,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_15,6,6,0,0,5,4,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_16,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_17,20,20,0,0,3,9,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_18,2,2,0,0,2,2,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_19,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_20,17,17,0,0,11,2,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_22,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_23,5,5,0,0,5,3,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_25,5,5,0,0,2,5,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_27,2,2,0,0,1,2,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_28,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_3,6,6,0,0,3,4,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_32,4,4,0,0,1,4,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_34,8,8,0,0,5,6,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_36,7,7,0,0,2,7,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_37,8,8,0,0,4,4,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_38,5,5,0,0,5,1,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_4,6,6,0,0,3,6,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_5,17,17,0,0,7,12,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_6,8,8,0,0,6,7,0.0,0.0
2022-07-12 13:45:30+00:00,train-ticket/ts-auth-service,semantic_cluster_9,12,12,0,0,2,12,0.0,0.0
2022-07-12 13:46:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,15,15,0,0,1,11,0.0,0.0
2022-07-12 13:46:00+00:00,train-ticket/ts-auth-service,semantic_cluster_14,4,4,0,0,2,2,0.0,0.0
2022-07-12 13:46:00+00:00,train-ticket/ts-auth-service,semantic_cluster_32,8,8,0,0,4,2,0.0,0.0
2022-07-12 13:46:00+00:00,train-ticket/ts-auth-service,semantic_cluster_34,6,6,0,0,5,4,0.0,0.0
2022-07-12 13:46:00+00:00,train-ticket/ts-auth-service,semantic_cluster_7,2,2,0,0,2,2,0.0,0.0
2022-07-12 13:46:00+00:00,train-ticket/ts-auth-service,semantic_cluster_8,2,2,0,0,1,2,0.0,0.0
2022-07-12 13:46:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,22,22,0,0,3,13,0.0,0.0
2022-07-12 13:46:30+00:00,train-ticket/ts-auth-service,semantic_cluster_10,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:46:30+00:00,train-ticket/ts-auth-service,semantic_cluster_34,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:46:30+00:00,train-ticket/ts-auth-service,semantic_cluster_8,11,11,0,0,3,8,0.0,0.0
2022-07-12 13:47:00+00:00,train-ticket/ts-auth-service,event_dede275d,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:47:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,99,99,0,0,4,56,0.0,0.0
2022-07-12 13:47:00+00:00,train-ticket/ts-auth-service,semantic_cluster_11,4,4,0,0,4,4,0.0,0.0
2022-07-12 13:47:00+00:00,train-ticket/ts-auth-service,semantic_cluster_12,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:47:00+00:00,train-ticket/ts-auth-service,semantic_cluster_13,3,3,0,0,3,1,0.0,0.0
2022-07-12 13:47:00+00:00,train-ticket/ts-auth-service,semantic_cluster_18,3,3,0,0,3,3,0.0,0.0
2022-07-12 13:47:00+00:00,train-ticket/ts-auth-service,semantic_cluster_19,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:47:00+00:00,train-ticket/ts-auth-service,semantic_cluster_21,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:47:00+00:00,train-ticket/ts-auth-service,semantic_cluster_22,20,20,0,0,5,15,0.0,0.0
2022-07-12 13:47:00+00:00,train-ticket/ts-auth-service,semantic_cluster_28,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:47:00+00:00,train-ticket/ts-auth-service,semantic_cluster_3,3,3,0,0,3,2,0.0,0.0
2022-07-12 13:47:00+00:00,train-ticket/ts-auth-service,semantic_cluster_33,1,0,0,1,1,1,1.0,0.0
2022-07-12 13:47:00+00:00,train-ticket/ts-auth-service,semantic_cluster_34,2,2,0,0,1,2,0.0,0.0
2022-07-12 13:47:00+00:00,train-ticket/ts-auth-service,semantic_cluster_36,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:47:00+00:00,train-ticket/ts-auth-service,semantic_cluster_5,1,1,0,0,1,1,0.0,0.0
2022-07-12 13:47:00+00:00,train-ticket/ts-auth-service,semantic_cluster_6,11,11,0,0,5,9,0.0,0.0
2022-07-12 13:47:00+00:00,train-ticket/ts-auth-service,semantic_cluster_8,2,2,0,0,2,2,0.0,0.0
2022-07-12 13:47:00+00:00,train-ticket/ts-auth-service,semantic_cluster_9,2,2,0,0,2,2,0.0,0.0
2022-07-12 14:01:00+00:00,train-ticket/ts-auth-service,semantic_cluster_24,4,4,0,0,1,4,0.0,0.0
2022-07-12 14:01:00+00:00,train-ticket/ts-auth-service,semantic_cluster_35,11,11,0,0,1,9,0.0,0.0
2022-07-12 14:01:00+00:00,train-ticket/ts-auth-service,semantic_cluster_36,2,2,0,0,1,2,0.0,0.0
2022-07-12 14:01:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,55,55,0,0,2,28,0.0,0.0
2022-07-12 14:01:30+00:00,train-ticket/ts-auth-service,semantic_cluster_24,5,5,0,0,1,5,0.0,0.0
2022-07-12 14:01:30+00:00,train-ticket/ts-auth-service,semantic_cluster_32,14,14,0,0,1,1,0.0,0.0
2022-07-12 14:01:30+00:00,train-ticket/ts-auth-service,semantic_cluster_35,7,7,0,0,1,7,0.0,0.0
2022-07-12 14:01:30+00:00,train-ticket/ts-auth-service,semantic_cluster_36,6,6,0,0,1,6,0.0,0.0
2022-07-12 14:02:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,17,17,0,0,2,9,0.0,0.0
2022-07-12 14:02:00+00:00,train-ticket/ts-auth-service,semantic_cluster_32,22,22,0,0,1,1,0.0,0.0
2022-07-12 14:02:00+00:00,train-ticket/ts-auth-service,semantic_cluster_35,2,2,0,0,1,2,0.0,0.0
2022-07-12 14:02:00+00:00,train-ticket/ts-auth-service,semantic_cluster_36,2,2,0,0,1,2,0.0,0.0
2022-07-12 14:02:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,16,16,0,0,1,1,0.0,0.0
2022-07-12 14:03:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,265,265,0,0,4,5,0.0,0.0
2022-07-12 14:03:00+00:00,train-ticket/ts-auth-service,semantic_cluster_24,3,3,0,0,1,1,0.0,0.0
2022-07-12 14:03:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,191,191,0,0,7,7,0.0,0.0
2022-07-12 14:03:30+00:00,train-ticket/ts-auth-service,semantic_cluster_24,59,59,0,0,2,2,0.0,0.0
2022-07-12 14:03:30+00:00,train-ticket/ts-auth-service,semantic_cluster_31,29,29,0,0,1,1,0.0,0.0
2022-07-12 14:03:30+00:00,train-ticket/ts-auth-service,semantic_cluster_33,4,4,0,0,1,1,0.0,0.0
2022-07-12 14:04:00+00:00,train-ticket/ts-auth-service,semantic_cluster_0,278,278,0,0,7,7,0.0,0.0
2022-07-12 14:04:00+00:00,train-ticket/ts-auth-service,semantic_cluster_2,1,1,0,0,1,1,0.0,0.0
2022-07-12 14:04:00+00:00,train-ticket/ts-auth-service,semantic_cluster_24,14,14,0,0,3,3,0.0,0.0
2022-07-12 14:04:00+00:00,train-ticket/ts-auth-service,semantic_cluster_31,7,7,0,0,1,1,0.0,0.0
2022-07-12 14:04:00+00:00,train-ticket/ts-auth-service,semantic_cluster_33,26,26,0,0,1,1,0.0,0.0
2022-07-12 14:04:30+00:00,train-ticket/ts-auth-service,semantic_cluster_0,95,95,0,0,5,18,0.0,0.0
2022-07-12 14:04:30+00:00,train-ticket/ts-auth-service,semantic_cluster_1,1,1,0,0,1,1,0.0,0.0
2022-07-12 14:04:30+00:00,train-ticket/ts-auth-service,semantic_cluster_24,14,14,0,0,1,1,0.0,0.0
2022-07-12 14:04:30+00:00,train-ticket/ts-auth-service,semantic_cluster_29,55,55,0,0,11,3,0.0,0.0
2022-07-12 14:04:30+00:00,train-ticket/ts-auth-service,semantic_cluster_33,6,6,0,0,1,1,0.0,0.0
